Color name,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
purple,0.091993695,0.116013975,0.145608491666667,0.168534441666667,0.178466183333333,0.1730137,0.157965933333333,0.138784583333333,0.119131458333333,0.101395433333333,0.0869463616666667,0.07518131,0.0660949666666667,0.0603185066666667,0.056459995,0.0531182766666667,0.0512090533333333,0.051240915,0.0519501866666667,0.0518725166666667,0.05119813,0.0524200116666667,0.0584125333333333,0.0731792033333333,0.0955155933333333,0.118925333333333,0.141394483333333,0.165540866666667,0.194045816666667,0.227062108333333,0.265394375,0.308924375,0.354552541666667,0.395765433333333,0.435837091666667,0.478469033333333
yellow green,0.0610312166666667,0.0612476916666667,0.0619238116666667,0.0629147516666667,0.0639702716666667,0.0659282783333333,0.069210055,0.0747253283333333,0.0854897166666667,0.105062266666667,0.138668125,0.1920871,0.270728433333333,0.376106725,0.47577635,0.531223866666667,0.549157491666667,0.545714941666667,0.528072416666667,0.504456025,0.470520083333333,0.427637908333333,0.381245075,0.346798708333333,0.32744335,0.3177072,0.312466991666667,0.309935566666667,0.3144107,0.327406683333333,0.345225983333333,0.362550358333333,0.376216025,0.380542891666667,0.377674266666667,0.379406266666667
orange yellow,0.06281745,0.0628409866666667,0.0633368066666667,0.0635422483333333,0.0637090466666667,0.0644182933333333,0.0653603966666667,0.0659901566666667,0.06693667,0.06841267,0.0712824166666667,0.0757059366666667,0.0872217616666666,0.125308458333333,0.205832891666667,0.30526295,0.38315455,0.430942875,0.469150575,0.517890275,0.5679281,0.606879858333333,0.62804645,0.637030816666667,0.639991275,0.641979208333333,0.645448816666667,0.648239616666666,0.651018416666667,0.653066666666667,0.6573558,0.664032741666667,0.672652225,0.679701475,0.683763083333333,0.688287233333333
blue,0.0662447933333333,0.0786361516666667,0.10158902,0.145541458333333,0.19951425,0.2443994,0.282497125,0.309357775,0.307589333333333,0.277807708333333,0.230867258333333,0.1775398,0.129713483333333,0.094279225,0.0695413283333333,0.0539893983333333,0.0458215866666667,0.04166702,0.0394385616666667,0.0383100466666667,0.0377498983333333,0.0377528583333333,0.0379694466666667,0.0385205,0.0392469433333333,0.0398656683333333,0.0407957133333334,0.0423237266666667,0.0441790116666667,0.0454734916666667,0.0458442983333333,0.0464177766666667,0.0483677416666667,0.052171875,0.0573110216666667,0.0649831783333333
green,0.051950585,0.0530604783333333,0.0541998133333333,0.0554472233333333,0.05676623,0.05856246,0.0613732383333333,0.0657594416666667,0.0748341333333333,0.092692155,0.124882225,0.177891258333333,0.245785158333333,0.307250775,0.3371577,0.333535825,0.3165287,0.29299385,0.2618644,0.229992491666667,0.197653675,0.165037416666667,0.135012741666667,0.114900383333333,0.103971763333333,0.097914645,0.094389605,0.0923486333333334,0.0927699366666666,0.09652667,0.102401563333333,0.108422886666667,0.11345309,0.11532589,0.113922898333333,0.114270098333333
red,0.049923225,0.0487722416666667,0.047593495,0.0472358583333334,0.04716311,0.0473544383333333,0.0474187933333333,0.0469201333333333,0.0460724733333333,0.0451752516666667,0.04443931,0.04428872,0.04468082,0.0455957133333333,0.0467802133333333,0.04764006,0.0485858683333333,0.0503652533333333,0.0538468466666667,0.059860635,0.072117415,0.103558865,0.177522308333333,0.312071691666667,0.466832875,0.580831558333333,0.644434858333333,0.6748381,0.690175528333333,0.698244508333333,0.705916866666667,0.714954441666667,0.723702866666667,0.730104325,0.733714008333333,0.7384071
yellow,0.057984715,0.0544180816666667,0.052161385,0.05198452,0.0526250833333333,0.0539835616666667,0.0560772683333333,0.0594225783333333,0.066588805,0.0806806933333333,0.106883921666667,0.152041833333333,0.22507275,0.335530633333333,0.462392508333333,0.55873255,0.615726808333333,0.649725058333333,0.672219233333333,0.69386825,0.709951908333333,0.723189833333333,0.731435083333334,0.739041275,0.74620015,0.751803816666667,0.758158508333333,0.763940866666666,0.768689083333334,0.770981825,0.775508425,0.782402083333333,0.790176991666667,0.796189775,0.799296208333333,0.803660933333333
magenta,0.144547291666667,0.195114325,0.282593175,0.345768775,0.361824066666667,0.354323358333333,0.333610425,0.305710216666667,0.276226666666667,0.247556158333333,0.218052858333333,0.189881725,0.167858408333333,0.148955083333333,0.126970341666667,0.107233025,0.09961565,0.101888591666667,0.103560408333333,0.109066641666667,0.136803108333333,0.199626525,0.290128025,0.400059808333333,0.5157983,0.614861725,0.686552508333333,0.731769125,0.759749083333333,0.774327475,0.783144233333333,0.792559616666667,0.8033727,0.811551975,0.817181941666667,0.8254095
cyan,0.107731416666667,0.141187466666667,0.192468141666667,0.236412616666667,0.2608539,0.285502008333333,0.317396925,0.35313365,0.390235316666667,0.425966491666667,0.445606758333333,0.444230508333334,0.42321365,0.385487566666667,0.336719075,0.282731008333333,0.231282483333333,0.185055358333333,0.145539808333333,0.11806755,0.10052612,0.0895824116666667,0.0815587816666667,0.0763961666666667,0.0740590416666667,0.0730531283333333,0.072943795,0.0738087216666667,0.0755890333333333,0.0767504233333333,0.0764785916666667,0.0749915816666667,0.0727695583333333,0.0719986316666667,0.07374496,0.0793549066666667
white 9.5 (.05 D),0.189362216666667,0.254639091666667,0.4226032,0.660209283333333,0.810975333333334,0.862117841666667,0.876575716666667,0.884173616666667,0.891035766666666,0.895664058333333,0.899316408333333,0.903696316666666,0.907183658333333,0.90908445,0.91091105,0.910052791666666,0.911215283333334,0.914019625,0.913426408333333,0.916018716666667,0.915480025,0.915841508333333,0.914334525,0.91546715,0.9176366,0.918626683333333,0.921014091666667,0.922909791666667,0.923855416666667,0.921988511666667,0.922420308333333,0.924771041666666,0.927486841666667,0.9297709,0.930411583333333,0.933289308333333
neutral 8 (.23 D),0.17084875,0.232058408333333,0.365066758333333,0.506556725,0.567487416666667,0.582695583333333,0.587701041666667,0.590091791666667,0.590992033333333,0.589771166666667,0.588406508333333,0.588425375,0.588978966666667,0.589483883333333,0.590590916666667,0.590018541666667,0.589897016666667,0.59030225,0.589292325,0.590943266666667,0.590308133333333,0.589713441666667,0.5871316,0.58514775,0.583041033333333,0.579962075,0.577789475,0.575948066666667,0.574399033333333,0.572210391666667,0.5706119,0.569224025,0.568276658333333,0.567969333333333,0.566481508333333,0.566309075
neutral 6.5 (.44 D),0.1442082,0.192455116666667,0.271839858333333,0.330813775,0.350419525,0.356918641666667,0.3612314,0.363261783333333,0.362969775,0.360810025,0.358736066666667,0.3581081,0.358455291666667,0.359186008333333,0.360411966666667,0.360455825,0.360560233333333,0.36082935,0.360426258333333,0.36184815,0.361750616666667,0.361325791666667,0.359322816666667,0.357533591666667,0.3554339,0.352414991666667,0.349897491666667,0.347640383333333,0.345468125,0.342717308333333,0.340166766666667,0.3376004,0.335308125,0.333832766666667,0.331803083333333,0.330543441666667
neutral 5 (.70 D),0.105192121666667,0.13132605,0.162597933333333,0.180165683333333,0.185916858333333,0.189533833333333,0.192860833333333,0.194232275,0.193783375,0.192328116666667,0.191059733333333,0.190846291666667,0.191246358333333,0.191579325,0.1920515,0.192101191666667,0.192170383333333,0.192312708333333,0.192058166666667,0.192632216666667,0.192381508333333,0.191929075,0.19059475,0.189386183333333,0.187986008333333,0.185867416666667,0.183975216666667,0.1823174,0.180851625,0.179252283333333,0.177771858333333,0.176044766666667,0.17433875,0.173368291666667,0.172188566666667,0.171388791666667
neutral 3.5 (1.05 D),0.0679599866666667,0.0767229583333333,0.0838817766666667,0.087412565,0.08888493,0.0904428416666667,0.091865875,0.0920437816666667,0.0913508233333333,0.0903926716666667,0.0897472166666667,0.0896495766666667,0.0898123083333334,0.0898791,0.0899697683333334,0.0899634183333333,0.0900137283333333,0.090062035,0.089862065,0.0899037816666667,0.0895126,0.08916492,0.088521575,0.08806272,0.0874938566666667,0.0864489683333333,0.0855100166666667,0.0847781983333333,0.0842012433333333,0.0836805283333333,0.083213175,0.0825386283333333,0.0817628116666667,0.0814280733333333,0.0809290216666667,0.0806766783333333
black 2 (1.5 D),0.031023515,0.0319890983333333,0.0322798883333333,0.0325600033333333,0.0327535933333333,0.032821775,0.03282255,0.0326216283333333,0.03248354,0.0324035616666667,0.0323259616666667,0.032307445,0.0322815883333333,0.0321545316666667,0.0320866683333333,0.0319822166666667,0.031960985,0.0319763616666667,0.0319196433333333,0.0319478166666667,0.03181734,0.0317928916666667,0.03173043,0.0318486833333333,0.0319341633333333,0.0319041183333333,0.0319076383333333,0.0319408166666667,0.0320152883333333,0.032121725,0.0322166433333333,0.032225985,0.032242825,0.0323290866666667,0.0323726333333333,0.0325031433333333
